gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65
ALOX5,-0.0032683357,-0.0019387769,0.0040059923,-0.00028787926,0.0031271426,0.0041721417,0.0029673076,0.0044877776,-0.0014428557,-0.003322028,-0.005865679,-0.003504103,0.0023337954,0.0020157106,-0.0074805617,0.0019324485,0.006773629,0.0038785178,-0.001049594,0.0073100263,0.003547281,-0.002529791,-0.0054608,0.0002742869,0.0026701393,7.482672e-05,0.00062495214,-0.003884522,-0.0022424601,-0.0021245705,-0.0037693095,-0.0025621841,0.00071600353,0.008739303,0.0052471436,-0.0035093368,0.0022056352,0.0019367123,0.004257652,0.0032792187,-0.0012769386,-0.00096680183,0.0001860494,-0.0036202916,-0.00011958171,0.0013270135,-0.0041614394,0.0019449034,0.005909288,-0.0060262545,0.0041593923,0.0023027814,-0.0034574338,-0.0066791475,0.008839525,0.0043322826,-0.0030008429,-0.0020090777,0.00012283267,0.0053822235,0.006185009,-0.00519696,0.004435867,-0.0005710701,-0.0054007787,0.00033037967
NCOA4,-0.002160788,-0.0020504673,-0.0030386965,-0.01055891,0.0031526764,0.0059174923,-0.002110519,0.010248808,0.00572736,-0.0036748333,-0.0031696805,0.0069767283,0.0013037527,0.0024117602,-0.0012207439,-0.003834638,0.001538925,-0.00406819,-0.00648782,0.0053854845,-0.0063935635,-0.0051771617,-0.0025134853,0.005299102,-0.011674329,0.0058307494,-0.00050748204,-0.0034763732,-0.0004757769,0.0033915087,0.0067029665,-0.0016067604,0.0017069549,0.010998059,0.003279773,-0.00043154592,-0.0019449343,0.0018804914,0.00045049418,0.008766848,-0.0104101775,0.0014511972,0.0078740325,0.0032900835,-0.0025529305,-0.0020234394,-0.014088028,0.00013657317,0.0066379276,-0.006602924,0.0069845347,0.0055616423,-0.01624347,0.0013546916,0.0020198056,0.0066491147,0.00020592331,-0.00801422,0.003996805,0.011121151,-0.007299264,0.008815277,-0.006001724,0.002952264,0.0064201714,-0.0016121013
SLC16A9,-0.0013248746,-0.0025849007,0.0026852735,0.0015344864,0.0006498759,0.0019228874,0.0026335334,0.0013509212,-0.0010493536,-0.0012251633,-0.0018760456,0.0005076936,0.0032879305,0.00026629455,0.00045186098,-0.0006637991,-0.00063457625,-0.0023009246,0.0016055423,0.0005031291,-0.0035477774,-0.0009439475,-0.0005327095,-0.0032431982,0.0014914885,-0.00028729864,-0.00037739633,0.0008381203,0.0004735514,-0.0010001343,-0.000903188,-0.0025517675,0.00012393926,-0.0017766648,0.0022097023,0.0012807973,0.00048569439,0.0006814297,4.3516276e-05,0.0014516226,0.000332765,-0.00029791903,-0.00048431198,0.0011697843,-0.0010949882,-0.0015875719,-0.0035143965,0.0007975804,-0.0025297015,0.0005734973,0.0016944358,-0.0007103724,0.00013404334,0.0010174839,0.0010742189,0.0007909182,0.0006289433,-0.0038387724,0.0013061462,0.00034658407,-0.00034402657,0.0012282548,-0.00013173417,-0.00023287213,-0.003675662,0.0025529752
LINC01553,0.0006956672,0.0016528775,0.000999235,0.0024232408,0.0005056165,-0.00044363522,-0.0014531285,0.00086334354,-0.00015375222,-0.0009271325,-0.0011720661,-0.00037086135,0.0019396928,0.0006123851,-0.00012365196,0.0012329427,-0.0014455249,0.0016435663,-0.00088475115,-0.0007760638,0.0005669162,0.0012345021,0.0005969987,0.0011480858,-0.0004824683,-0.0011154674,0.00073238666,0.0037881033,7.957083e-05,-0.0008204112,0.00038543588,0.0008103461,7.079143e-05,-0.0023607726,-0.00010831052,0.0007452767,-0.0029263163,-0.0013005965,-0.00039582822,0.00018305404,-0.0015690139,-4.551788e-06,-0.00015189414,-0.0014477653,-0.00025399917,-0.0013619845,0.00014655237,-0.0012912718,0.00112485,0.00051264366,4.328274e-05,0.0016291643,-0.0013226486,0.0006826627,0.0010910959,0.0011926718,-0.000745387,0.00049823546,-6.968747e-05,-0.0006246281,-0.0003274508,0.0007037163,-0.00079458737,-0.0004932644,-0.0003332901,0.00017468806
CDK1,-0.0013678076,-0.018513722,0.019585567,0.010278737,-0.014021374,0.0011832106,0.0037845057,-0.009390665,-0.016959928,-0.0014748158,0.0043745884,0.0014494171,0.0032797165,-0.004762945,-0.0054354076,0.00082917215,0.012628492,0.0035360926,0.0026053744,-0.0019607593,-0.0015356898,-0.002725589,8.377991e-05,0.0027464875,0.005003264,-0.015995478,-0.0010461464,-0.0025217265,0.002819445,0.0008031862,-0.0019297326,0.005248702,0.0075648795,-0.005035971,0.003310427,0.0047357976,-0.006731449,0.0013675605,-0.007945595,-0.005063182,0.020600995,-0.0037193662,-0.0075790817,-0.0035452982,-0.0039526816,-0.007138021,0.0013343517,-0.006274037,-0.0048243315,-0.0005630275,0.003633101,-0.002002263,0.008109631,0.019051285,-0.002106225,-0.009232221,0.003782942,-0.0008863446,0.003019191,-0.0072422503,0.0042122137,0.0033202614,-0.0034380995,-0.0028216569,-0.00252978,-0.00035685004
ARID5B,0.012000628,0.0054316553,0.0051368675,-0.031938862,-0.0031270501,-0.0019337647,0.0014792192,0.024265077,0.003931575,-0.018177168,0.02981553,0.007940415,0.009481265,-0.0014024768,0.0013561813,-0.001824448,-0.0044461098,0.0006910695,0.002147825,0.009211193,0.0062944214,-0.008040485,-0.0022147833,0.010889608,0.0032746193,-0.009546798,-0.00075609697,-0.0011417248,0.0024927969,0.003163657,0.010357745,-0.001447964,0.016509954,0.0111943465,-0.0065010265,0.015797129,-0.0012419211,-0.020876974,-0.007933681,-0.0031320155,0.009216765,0.0069195353,0.0035255493,-0.003484667,0.000931147,0.0063754404,0.00023950885,0.0008500624,0.010579547,-0.0046013314,-0.0021798182,-0.01362447,-0.0229279,0.0024835852,0.005013911,-0.014155491,-0.0011617396,-0.000780852,-0.008021082,0.011406514,0.00032649108,-0.0032577077,0.0034427897,-0.0005934561,-0.014003396,0.0069984416
EGR2,0.0035926746,-0.00055929174,-0.024076192,-0.005959626,-0.030736884,0.015654037,-0.007927784,-0.005170654,0.0026645926,0.017313018,0.030954268,-0.0126362415,-0.009751846,-0.0020646977,0.02379937,-0.023809798,-0.02487988,0.025722988,-0.003261711,-0.0084421905,-0.007445222,0.04568996,0.055139776,0.07104838,-0.027463231,0.0033308521,-0.03281609,-0.017714228,-0.093667224,-0.07969176,-0.008168736,0.04080859,-0.034530353,-0.013014496,-0.006886837,-0.016997932,-0.029876698,-0.062954254,0.03494878,-0.025393521,-0.014549788,-0.05287624,-0.0371087,-0.0824169,-0.10247898,-0.013055645,-0.062566504,0.021321014,0.017174875,0.044885933,0.029495716,-0.02648035,-0.017847436,-0.0045142104,-0.0022732806,-0.0031444107,-0.024779482,-0.005228485,0.024018457,0.0010927017,-0.010038491,-0.00018770306,-0.014718469,0.0067724073,0.1028226,0.048953965
JMJD1C-AS1,-0.0072789355,-0.0069333822,-0.0005025256,0.000755943,-0.00022229973,-0.0009952141,0.008349282,-0.0044672973,0.0026684974,0.0023911588,0.00077060563,-0.005429628,-0.0018163561,0.008093238,-0.0005694293,-0.00083736476,-0.0012744738,0.0023897735,-0.00042754345,-0.0058843386,0.0047165416,0.0012346493,0.0010904775,0.0027522019,0.005816187,-0.0009522434,0.0058329944,0.0019920191,-0.0020794207,-0.0018756201,-0.0015067399,-0.0046970802,-0.0021125528,-0.0010679625,0.00087305356,0.00037448146,0.0039855554,-0.0024539004,0.00027914572,4.2e-05,-0.0023230277,0.002100827,0.0007070751,0.0024155288,0.0004347565,0.0021677036,-0.006500519,0.0033385276,0.0051082424,-0.007360599,0.0014017263,0.0044685993,-0.0012638863,-0.007535509,0.010273744,-0.01117843,-0.0031981173,0.0003867816,0.0025251012,0.0005600052,5.1341332e-05,-0.008666049,0.0036988389,0.005845698,-0.006791178,0.0043977452
DDX21,0.008652506,0.00010694124,0.008037752,0.024242721,-0.0252341,-0.011874233,0.0025719628,-0.033873312,-0.02629723,0.006392525,0.012593237,0.008141757,0.0048079165,-0.011251328,-0.0045217667,0.0020874066,-0.002142508,0.0062602246,0.007505215,0.0048140325,-0.007192529,0.0004926335,0.00010008458,-0.008227838,0.011930666,-0.0058731036,-0.0075489483,0.0032974563,0.004224336,-0.0054097488,-0.01798125,0.014890274,0.00634293,-0.030742424,0.0063943253,0.013173149,-0.0070409607,0.0061899875,-0.014327502,-0.013814712,0.043756027,-0.0072470517,-0.023828795,0.00078899664,-0.008018235,-0.010524185,0.029008364,-0.0026700748,-0.0066101654,0.010224322,-0.003385508,-0.024943558,0.047577072,0.030527944,-0.014398372,-0.0046889284,0.003591219,0.0067921546,0.0068787946,-0.025553254,0.0019503302,0.004090826,-0.011694224,-0.010118048,-0.0036326218,0.0027942767
SRGN,-0.02194774,0.013248919,0.007713942,0.016169842,-0.003476498,-0.016577521,0.018514195,0.0108669605,-0.00061696785,-0.0032787707,0.000811357,-0.0005299368,0.012700366,0.01696357,-0.0877212,0.00022377112,-0.03748836,0.036340304,-0.064635806,-0.07096832,-0.02320734,-0.002640944,-0.010900104,-0.054570265,-0.0051646377,-0.018842036,0.027816577,-0.014262721,-0.075460844,-0.009195251,-0.018115401,-0.11098922,-0.00896475,-0.043231368,0.042775247,-0.055000145,-0.08423258,-0.023006031,0.092593834,0.072920606,0.050243232,-0.13417237,0.15598169,0.09413649,-0.013668281,-0.009585343,0.02449172,-0.013655007,0.028139003,0.06631943,0.013587766,0.0032441365,-0.04132198,0.05038498,0.036639687,-0.021568732,0.04021269,-0.07659222,-0.056536134,0.017457975,0.047172964,0.08096748,0.01337103,0.045125246,-0.028110694,-0.008097007
NPFFR1,0.005522181,-0.0049625426,-0.001036927,-0.004238153,0.0044874637,0.0018722216,-0.002784786,0.0009928955,-0.0031139876,0.0012973668,0.009107026,0.0029875927,-0.0049175895,0.0040174513,0.0049824077,-0.0014079928,0.00018067079,0.002672073,-0.001600109,5.2207157e-05,-0.009207452,-0.0016491184,-0.00319325,0.0067532724,-0.0010528737,0.0019288156,6.471386e-06,0.00080190715,0.003294307,-0.0011688338,0.0031059713,0.0022836428,0.0021687415,0.001992003,-0.00472738,-0.004755118,-0.0017481857,-0.0026896503,0.00016246864,-0.0005856802,-0.0044442397,-0.0034625249,-0.007092692,0.003193827,0.001781538,-0.002508583,-0.00025785159,0.00041454882,-0.0009867888,-0.0005323802,0.0066887666,-0.0033148008,0.0051059653,0.0077056177,-0.0006239862,-0.00066313474,0.0032227982,0.0023096604,-0.0016601665,-0.0027693966,0.0002525411,0.00065567653,0.0028968817,0.0023840973,-0.0016284905,-0.0031297335
PRF1,-0.0004581474,-0.0036723043,-0.0015924014,0.0036579089,0.0026689607,-0.0019046302,-0.0039868103,-0.0051247976,-0.01251397,-0.0041236975,0.002933131,-0.0032174157,-0.0015375532,-0.0060636406,-0.010425887,-0.0015074518,-0.002527123,0.0047133635,0.014361101,0.0058606053,0.014704722,-0.006881902,-0.0037107905,0.00077508047,0.0014550512,0.007767979,0.005923554,-0.0067141266,-0.00032775127,0.01024248,-0.0022653972,0.007868748,-0.0033307213,0.0054236255,-0.0024669096,-0.016766926,-0.0041395565,-0.013453719,0.0018381906,-0.002374077,0.004497459,0.001195065,-0.014297992,0.0042614085,-0.00043700103,0.002954106,0.00435287,-0.0022703207,-0.0036205084,0.0015790914,0.0042410693,0.006319046,0.002668744,0.00061138987,0.0037357078,-0.026220696,-0.0013327578,0.008138183,0.006469695,-0.0032154794,0.018920494,-0.00302416,0.016093157,-0.0056085447,-0.016807573,0.011901994
UNC5B,-0.016748728,-0.008685993,0.017053539,-0.007405975,-0.0003997123,-0.0020665769,0.011974775,0.0066557294,0.0076701515,-0.0092213135,-0.0044951304,-0.018250601,0.009190801,-0.004955623,0.0008323367,0.0019249525,-0.006136132,0.010249931,-0.010276617,-0.013289677,0.0036563647,0.014905178,-0.031786773,0.021428553,0.034222167,-0.046709776,-0.0069494243,0.010923015,-0.032747217,-0.011870811,0.0018722448,-0.021258147,-0.020305606,0.027188053,0.0064607244,0.00016263478,0.02174474,-0.006366902,0.002865947,0.00031862553,-0.006711679,-0.008638678,0.0065800585,-0.02029366,0.016211836,0.0173137,-0.026994716,0.00057074084,0.017200317,-0.012446659,0.024084268,0.008757714,-0.0027603172,-0.014336064,0.03963751,-0.017107418,-0.0029844085,0.011689607,0.008418858,0.007391298,-0.005895758,-0.017388824,0.012255067,0.016125178,-0.01119952,0.0019068879
CDH23,-8.658036e-05,0.0016183689,0.00041887368,-0.009666121,0.0023126602,0.0063752756,0.0037656527,-0.0032731418,0.008951838,-0.0012861743,-0.0031567921,-0.0049800333,-0.0067443093,-0.0017654323,-0.00026943526,0.004387486,0.0047118035,-0.0062994226,0.0052059414,-0.004931145,-0.0029982242,-0.0013974685,-0.0010595446,-0.0016384679,-0.001990836,0.003223943,0.0024462864,0.0024493944,-0.0034204756,-0.0011897902,-0.0029664661,-0.003455189,0.00094470347,0.0039181956,-0.0015691484,0.0049653132,0.0036563887,0.00080705684,0.0024481164,0.0013792883,-0.0025605718,-0.0022512302,0.005121209,0.00028868666,-0.0053990083,-0.0031219523,-0.0013367684,-0.0029149794,0.00397621,-0.0013206766,-0.001388296,0.0052577374,-0.0017769062,-0.0032374307,-0.0025737537,0.0024583733,0.0032050905,-0.011126676,0.0026405242,0.0073705963,0.002516972,-0.0009585332,-0.009177971,0.0019639388,0.009998158,-0.004908471
PSAP,-0.0015765724,-0.0004306079,0.0022469885,-0.010865759,0.008181872,0.00066446065,0.00058592233,0.014082843,-0.0031791313,-0.0041766237,0.0038887905,-0.0029157654,0.00021462924,0.0012951444,0.0026160122,0.0077178027,-0.0006155011,-0.00068488147,-0.0015596354,-0.0069370354,0.0023194656,-0.0009213254,-0.0008315597,0.0037424872,-0.0011975899,-0.0026136215,0.009189331,0.00043721442,0.007582737,0.0046074376,0.0069952556,-0.0044375597,-0.0004694491,0.009106615,0.0018506681,-0.0013657861,0.0072817965,-0.0059810267,0.0038782603,0.00035306055,-0.008960727,0.0065724337,0.0025884728,-0.0011880609,0.0033048168,0.0006611978,-0.0062112613,0.010758326,0.006274328,-0.0011592584,0.005189727,0.01178761,-0.02375326,0.0052324636,0.0062411,0.0006395349,-0.004449984,-0.0066144005,-0.0077032754,0.003134693,0.003014642,-0.0039469977,-0.0006105614,0.00043239415,-0.0033774443,0.0006507156
CHST3,-0.003022257,0.0011858973,0.00014659102,0.0019042763,0.0038711603,0.0044504153,0.0016301846,0.00784072,-0.002957082,0.0017890147,0.00094020896,0.0013573511,-0.0036125646,-0.002911961,-0.0013838395,-0.0026569907,0.0006642342,-0.0043589743,0.0014141067,0.0025206928,0.0020239714,-0.002109202,-0.0012926424,0.0014815544,-0.004266671,-0.0013669129,-0.002464644,0.0052652997,-0.0027207583,0.0018153271,-0.0010028298,0.0038023572,-0.0014963744,-0.0055874134,0.0021994815,-0.0027828033,-0.00059779856,8.3130806e-05,0.0059694336,0.0033059192,-0.012806717,0.003872867,-0.0027399242,-0.0026636492,0.0050107283,-0.0037647663,-0.0019958843,-0.00042285008,-0.005950871,0.0056091207,-0.0002288435,-0.0031714423,-0.009382716,0.0013233788,0.0032473165,5.2009258e-05,-0.00021768424,-0.0039080847,-0.00019501569,0.0016557035,0.00016690353,0.0002846842,0.0003739054,-0.0012018823,-0.0019266967,-9.159816e-05
DDIT4,-0.009621198,-0.013486207,0.003395488,-0.009454896,-0.010812617,-0.009086701,0.0067200228,0.008977487,-0.0039195027,-0.0029229086,0.011433124,0.0050512394,0.007244678,0.012738143,-0.00018866411,0.003513952,0.00976935,-0.006006325,0.0014642434,0.0048491224,-0.017306754,-0.011515378,-0.0065602083,0.008179856,0.0042417874,-0.013447998,-0.0031673398,-0.010483979,-0.0050933226,0.005762455,0.01500157,0.0060313027,0.011444358,0.028043762,-0.017483609,0.0035219104,-0.0060812286,-0.025440866,-0.006113868,0.004612318,0.0022261976,0.008694699,0.010175425,0.0032813845,-0.0029070613,-0.0029712368,0.01206386,-0.013497264,-0.002807004,-0.011300328,-0.007330349,-0.008654618,-0.0017062991,0.019896023,0.0012902998,-0.023058519,0.011248758,0.0032951725,0.012026068,0.009185838,-0.0042074528,0.007088833,-0.0047594397,0.0013991311,-0.013229899,0.020907208
PLA2G12B,-0.0015732406,0.0011826154,-0.003342756,0.002623512,0.00095756084,0.00041442417,-6.036429e-05,-0.00055706943,0.0018262347,-0.000365609,-0.0045533553,0.0013486936,0.004360365,0.0032467272,0.001825826,0.00073547865,0.0014037496,-0.0016819666,0.00042873443,0.002841857,-0.0015035067,-0.0020286166,-0.0023201823,-0.0040209414,0.00016053871,0.0029799342,0.00012653197,0.00091137283,0.00091888907,0.0031963356,0.0016258307,0.0008205347,0.0037491287,-0.0016396972,0.0021431516,0.0015990742,-0.00024198287,0.00021699467,-0.00013852662,0.0020054686,0.00038856245,-0.0002647896,0.00073648704,0.0033073544,0.00020330904,0.0014908041,0.0022865683,0.0018565975,-0.00048951857,-0.00281545,0.00032640866,0.00092684315,-0.00028891297,-0.0020378812,0.0031156875,0.0015750839,0.0006514213,0.0023774635,-0.005961661,-0.0029067665,0.0023675838,0.0010027018,0.00014615819,-0.002622712,0.002558906,-0.0030763263
CFAP70,-0.0027104977,-8.161059e-05,-0.0016482808,0.0021650053,-0.00050525443,-0.0053839483,-0.0010429353,0.008817238,-0.0005171257,-0.0038869036,0.00026406057,-0.0005480973,-0.0032315364,-0.0032594171,0.0046365894,-0.0035466766,0.00031864492,-0.0060963915,0.001357315,-0.00047238675,-0.0009949593,0.00078587147,0.0024321738,-0.0023123794,-0.0074029304,-0.0038056197,0.00039981792,-0.002280644,0.0013927125,0.0033812027,0.0037097528,0.0023311884,-0.005676746,0.01162229,-0.0035930087,-0.002193443,0.0063809496,-0.0038786598,0.0019470161,0.0013425904,-0.00079443137,0.004913286,0.0006189957,0.00088986417,-0.0034486852,0.0015082042,-0.0030612273,-0.0023783585,-0.0018046933,0.0036987162,-0.0013754179,0.00054201897,-0.008415614,-0.004305013,0.0017555355,-0.0071571157,-0.0037940468,-0.00076023006,-0.00022098754,0.0021377462,0.0022618582,-0.0021646235,0.0021811726,0.001637481,-0.012920649,0.0027021002
MYOZ1,-0.00018644625,-0.0060102553,0.0011987819,-0.0012372772,0.0006946805,0.0032122491,-0.0012685723,0.0028445357,0.003619137,-0.001092714,-0.0012829871,-0.009190475,-0.0074882307,-0.0073996484,0.012532119,-0.0055635204,0.007646266,-0.002327568,0.008337172,-0.00133584,0.013822145,0.005178976,0.0050449604,0.009523785,0.0063149934,-0.0017800265,-0.0003744956,-0.00097222364,-0.003033908,-0.007243105,0.0055933706,-0.01115722,0.0009123675,0.011900511,0.0013897367,-0.011726252,0.005287071,-0.013882149,0.0077662906,0.00520859,-0.0053153676,0.00086355937,0.014496519,-0.0072476217,-0.008044009,0.010420756,-0.007000881,0.0023395831,-0.002652366,-0.0014335596,-0.0026339695,0.0010362135,-0.015038187,-0.004824107,0.0026989677,-0.005929027,-0.0027073142,-0.0011385096,-0.0072557814,0.00077779725,0.004574997,-0.010981673,0.012659323,-0.0010813051,0.008476884,0.00027822438
ZSWIM8,-0.0036309971,-0.0020619296,5.990694e-06,-0.0051264893,-0.0015494915,0.0017647326,0.0028345617,0.006056935,0.0040744324,-0.0008879924,0.0011107408,-0.0036689863,-0.0016926434,0.0058019967,-0.003159508,0.0057179444,-0.0030103554,0.0027116698,0.0008330741,-0.0011813322,0.0002544735,-0.0075625717,-0.0033458027,0.010823445,-0.0040895888,0.0028624507,-0.0011387573,0.00088209106,-0.0019419241,0.0023323905,0.01027066,-0.0019845946,0.0034644243,0.009355007,-0.0031454512,0.0006352235,-0.0033761163,-0.012404313,0.004611919,0.0011117297,-0.0006769363,-0.004368147,0.006624728,-0.0016076851,-0.004380791,0.0038793152,-0.0017546286,0.00069551036,0.0021226164,-0.004384195,3.3553133e-05,0.003404103,-0.009741775,-0.007850221,0.0006946818,0.0006396162,0.00043151263,-0.00473819,-0.00020043511,0.010550222,-0.006187189,0.0015198031,0.0015746291,-0.0042875363,-0.001315072,0.003885846
PLAU,0.0002447274,-0.000398059,0.0036129223,0.00087972794,0.008066565,0.00063287804,0.0070810695,0.003567345,-0.0012532831,-0.007801368,0.0068406668,-0.00345445,-0.0060815373,0.007334517,0.0040735276,-0.0045223692,0.0036559585,-0.0025686838,0.0055523133,-0.0058305277,0.0018048019,-0.0059645292,-0.0077401875,0.0006846665,-0.0052081333,0.0050247065,0.003226966,-0.0021678216,-0.00055989786,0.0014496214,0.0063228426,0.00048912683,-0.0015113122,0.0036587685,0.0040230616,-0.005386147,0.004110933,-0.005078013,0.0050223856,0.013767904,0.00020193527,0.0023053733,-0.0009717834,-0.009795719,-0.0035997254,0.007825427,0.0027511811,-0.004521336,0.004077253,5.387184e-06,0.001167383,-0.0042575668,0.005632954,-0.014806171,-0.012182701,-0.008899595,-0.0030695677,-0.0035073317,-0.0010095286,-0.010487684,0.006874143,-0.009279526,0.01173723,0.0087527335,-0.010696815,0.001809734
DUSP13,-0.0036425742,-0.00607592,-0.0050371555,-0.0098704435,0.003922753,0.0031480498,0.0004415819,0.013257067,0.006176817,-0.007980785,-0.0005905343,0.0007549955,0.00086651224,0.002921998,0.009099658,0.00014411482,0.00043094772,-0.0026964634,0.004905323,0.0013440278,-0.0020691168,0.0005634969,-0.0024609324,0.009478136,-0.0015309826,-0.0035440333,0.001235929,0.001184868,0.0017932357,0.0052945274,0.0010948152,-0.0020451667,-0.0028937617,0.01034203,-0.002001896,0.007951703,0.0049796016,-0.005300163,-0.00053025916,0.004925452,-0.012595066,0.0031626935,0.004875927,-0.007026975,0.003954566,-0.0007062263,-0.006107018,-0.002729882,0.0056535904,-0.0029071346,0.008211015,0.0045923144,-0.020382863,-0.007549805,0.0047919434,-0.0061317366,-0.0026749754,0.0013576446,-0.0011098407,0.0007028126,0.0015004254,-0.0009285009,0.0053916513,-0.0015384931,-0.0066983094,0.0034541904
ZNF503-AS1,-0.0017245002,-0.00032482028,0.00047017066,-0.00049634214,-0.00083766,0.0019907234,0.002809761,0.0002700107,3.737589e-05,0.00081520417,0.000617809,6.2987565e-05,-0.0002880048,0.0017925854,-0.000455217,0.000955264,0.0013235878,0.0017998535,4.0799427e-05,0.000107624815,0.00079517177,-0.0008936891,-0.0029058089,-0.0030831913,-0.0023342052,0.0005646619,0.000747741,0.0028911154,-0.0016759222,-0.0030011511,-0.0009939771,-7.223409e-05,-0.00022486258,-0.0017645505,0.00048461385,-0.00035292096,0.0022408054,-0.00033069862,0.0024897668,0.002503258,-0.0005134346,0.0026362876,-0.0034528791,0.0022212483,0.0012947937,-0.0013159965,-0.0026315807,0.0016890321,-7.1170165e-05,0.0030289309,0.002656777,-0.0012488328,-0.00027576683,-0.0008945882,-0.0002671537,-0.0028081785,0.0016248845,-0.0019232853,0.0048304005,0.004385874,0.0006930657,-0.0005671789,-0.00065451296,-0.0005694726,-0.0012667227,-0.0019380236
