,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27
LINC01607,0.0005520759,-6.8539606e-07,1.5734663e-08,3.4752288e-09,0.0003084672,-7.40071e-08,-0.0006029089,-3.5780933e-12,1.639616e-14,-6.694492e-13,4.1910265e-08,-6.6599753e-13,4.5879665e-07,-4.700393e-15,-8.787257e-15,5.305807e-09,1.7005848e-14,-3.0807545e-08,9.192649e-14,1.0432538e-07,-1.0984024e-13,-1.2929703e-08,-0.002421847,-1.7629148e-08,0.00091899885,-4.6124064e-14,1.303385e-07,-0.0015846909
LINC01617,-0.0014099645,-8.669103e-08,2.4973903e-09,-1.2423465e-08,-0.0013867738,1.4729802e-08,0.0004045276,-1.6234654e-12,1.7135477e-13,-5.7651307e-13,1.5701318e-07,-4.8877086e-13,1.4675099e-07,-6.3618603e-15,2.91622e-15,5.7374945e-09,-1.7366862e-14,-1.0331047e-08,1.0734614e-13,2.585782e-08,1.9924133e-14,-2.3354834e-09,-0.0033244996,5.8833276e-08,-0.0016235444,-1.0063833e-13,-1.8864476e-08,6.799444e-05
LINC01619,-0.0019396911,-2.679001e-07,1.5390904e-09,2.1492385e-08,0.008355633,-4.8507335e-08,0.010396064,1.2025936e-12,8.302977e-14,-4.2044818e-13,-2.246342e-07,3.9494262e-13,1.4074499e-07,-6.239486e-15,-1.62256e-14,6.145108e-09,-7.879343e-15,-1.2925695e-08,4.190398e-14,5.846175e-08,-1.8811019e-13,-1.1519923e-08,0.018993113,-7.8509395e-08,0.0032499963,1.837392e-13,-6.508905e-09,-0.015685145
LINC01624,0.0011151859,6.2201615e-08,-3.4367174e-09,6.1372725e-09,-0.0002401768,-1.1682547e-08,-0.00145722,6.438764e-12,-2.9493048e-13,-1.1379789e-13,-1.4554644e-07,9.61196e-13,-6.375984e-07,1.0456603e-15,-2.6763588e-15,-1.5937452e-09,-4.0099814e-14,9.238638e-09,5.6902643e-14,1.9933193e-08,-8.246504e-14,9.39358e-09,0.0002698551,-7.431653e-08,0.0019376493,1.5231678e-13,-6.8646685e-08,0.0020067142
LINCR-0001,-0.0008160351,1.469283e-07,2.8490739e-09,1.6659538e-08,-0.0003278918,6.732139e-08,0.00066927704,3.7081484e-12,-1.8365347e-13,-1.2774307e-13,4.205797e-08,-1.5772987e-13,-2.4905808e-07,-1.4511176e-15,1.6795703e-14,6.218238e-09,-9.403807e-15,7.973369e-09,-2.191597e-14,-4.020052e-08,1.177122e-13,8.741363e-09,0.0025969003,2.012496e-08,-0.00010895986,-1.8148127e-13,-4.4338663e-08,-0.0019939395
LINGO2,-0.001470965,-3.3937005e-07,2.1431186e-09,1.0262243e-08,0.021118319,-5.914336e-08,0.027413147,3.967675e-12,-1.2797077e-14,-2.603825e-13,-6.1039145e-08,-7.571545e-14,2.2393155e-07,4.3025233e-15,-6.5490872e-15,-2.5818248e-09,1.2502324e-14,-6.730099e-09,1.8905811e-15,3.51886e-08,-3.816389e-14,-8.60238e-09,0.045114942,-7.365239e-08,0.0018427697,3.4685196e-14,2.7864356e-08,-0.044236924
LIPN,-0.0013723159,-1.1564944e-07,3.8778314e-09,-5.20409e-09,0.00017978018,3.7454428e-10,0.001392094,-5.1021895e-12,1.5784019e-13,-1.8583071e-14,-1.7177138e-08,-5.2731745e-13,3.182921e-07,1.1357801e-15,-1.5502476e-16,-3.4859404e-09,-2.417662e-14,-1.2820641e-08,-3.741185e-14,-4.6643883e-08,7.5352214e-14,-9.830348e-09,0.00093920564,-1.5981893e-08,0.00066822284,-1.7845477e-13,3.935534e-08,-0.0019001587
LMCD1,0.00017575387,2.1380306e-07,-5.8651017e-09,9.123041e-09,0.004513567,-1.039473e-09,0.002787424,-1.5524056e-12,1.1339564e-13,-1.6003107e-13,-1.3010711e-07,6.224757e-13,-4.969892e-07,4.1873116e-15,-1.1112592e-14,5.1532756e-09,-2.0189591e-14,6.5200996e-09,7.867265e-15,2.499183e-08,-4.8212048e-14,-3.0385292e-09,0.0108099,-2.5286276e-08,0.006441765,9.194429e-14,-2.9799066e-08,-0.005305254
LMCD1-AS1,-0.0013670488,9.867641e-08,1.1868158e-09,5.251423e-09,0.012384149,-1.6133357e-09,0.016143864,-7.1417347e-12,7.654967e-14,-2.5664301e-13,6.6058115e-09,-9.179947e-13,1.1465858e-07,-2.336129e-15,2.4761797e-15,-4.9286655e-09,-2.1446385e-14,1.0520992e-09,2.1205485e-14,-3.621524e-08,-5.2731226e-14,-3.2882372e-09,0.029318608,-4.4195904e-08,0.00082450366,6.041126e-14,2.6784974e-08,-0.02653999
LMO1,-0.0017790173,3.0690986e-10,9.717356e-09,-2.6768252e-08,-0.002124073,8.153359e-08,0.0005138806,-6.307663e-12,7.3234896e-14,3.016943e-13,2.1639094e-07,-8.758351e-13,4.1704828e-07,-7.2106864e-15,-6.6142524e-15,9.042411e-09,-6.815982e-15,-9.925204e-09,-3.4655648e-14,-1.9741105e-08,-2.073754e-14,-2.3098223e-09,-0.0032507805,9.7296144e-08,0.0037631658,-1.8989648e-13,-6.90807e-10,-0.0037198279
LMO3,0.002171437,1.8395708e-07,-6.8682406e-09,-3.9007764e-10,0.0029703004,8.2578575e-09,-0.00074804603,6.8299147e-12,-9.0806025e-14,5.435461e-14,-6.489597e-08,5.9793284e-13,-6.911184e-07,-4.7986767e-15,1.4256798e-14,-3.260266e-09,8.213149e-16,1.4301874e-08,7.368328e-15,-1.2842796e-08,-2.6724743e-14,7.3921957e-09,0.0014030169,-4.210894e-08,-0.0029644414,4.742871e-14,-5.691158e-08,-0.0031713692
LMO7,-0.0017586389,-1.2862304e-07,4.223264e-09,2.1464789e-08,0.004416616,-3.9289446e-08,0.0052978634,7.700983e-13,3.8202504e-14,-2.7297514e-13,-2.3726241e-07,6.0326006e-13,1.4465694e-07,-1.3737225e-15,-1.0634701e-14,4.2115014e-09,1.8807249e-14,-3.465682e-09,1.9500498e-14,6.8740505e-08,-7.437785e-14,4.4756403e-09,0.009380023,-4.6689006e-08,0.0057506957,2.7408913e-13,6.60925e-10,-0.0075482572
LMX1A,-0.008646777,4.1353684e-07,-2.0442295e-09,2.0813195e-08,-0.005282185,1.4453124e-08,-0.0010981195,2.4071833e-11,-2.5369008e-13,-1.5163824e-13,1.14588524e-07,2.0286078e-12,1.9075289e-08,2.4133012e-14,3.221175e-15,-1.200632e-09,3.91959e-14,-1.705678e-08,-8.445922e-14,3.164135e-08,-1.7759161e-13,-4.864241e-09,-0.0057751727,2.817355e-08,0.012181217,3.9581706e-13,2.1437696e-08,0.017740073
LMX1B,-0.009194368,-2.6932224e-07,7.732438e-09,-2.4184349e-08,-0.006783202,-3.6021746e-08,-0.0011266181,-9.603221e-12,-1.7488724e-15,-2.829355e-13,2.9057713e-07,-4.5534724e-13,-1.1295248e-07,-1.0172082e-14,-3.4515722e-14,6.0819367e-09,9.08999e-15,-5.3032365e-09,2.677564e-14,-5.9967866e-09,-2.263311e-13,9.9170364e-08,-0.0006170693,8.09613e-08,0.00081859087,4.0156192e-14,-5.946364e-08,0.0133559825
LOC100126784,0.0013701405,2.4409228e-08,-1.359885e-09,1.83497e-08,0.0018980169,-5.4178684e-09,1.2457339e-05,8.6497194e-13,3.024539e-14,2.5845336e-13,-1.040063e-07,4.6267656e-13,-1.6488718e-09,2.213054e-15,6.6016448e-15,-2.583373e-09,-3.4038021e-15,3.6609435e-12,-1.3286696e-14,7.1139428e-09,-6.738008e-14,-6.6643415e-09,0.0010918344,-3.53368e-08,0.0015096043,1.0299736e-13,7.6954745e-09,0.0005392393
LOC100128006,-0.00038833768,-8.67265e-08,-2.2410371e-09,1.8177209e-09,0.0017093893,-2.7857922e-08,0.0024004895,2.3037976e-12,-5.273322e-15,-1.7287185e-14,-1.4888614e-07,4.2851302e-13,-2.5425791e-08,2.0541197e-15,-2.975092e-15,-4.64604e-09,-1.0697479e-14,-4.9873083e-10,4.901193e-15,-5.3087845e-09,1.3625316e-13,2.8597722e-09,0.00012987081,-3.4227458e-08,0.00027292455,1.01897935e-13,5.199549e-10,-0.0019831962
LOC100128317,0.0011488273,1.4345265e-07,-2.5984601e-09,2.352676e-08,0.001994398,-5.8029714e-09,0.00033741546,-6.205676e-13,-1.1987671e-13,5.952075e-14,5.0821207e-08,-4.932801e-13,-7.688411e-08,2.0774427e-15,-1.2774943e-14,1.0416538e-09,-3.421574e-15,1.5786877e-09,-1.7438531e-14,1.4755839e-08,3.048508e-14,-8.205362e-09,0.0017379535,9.258794e-09,-0.0011932314,-5.0908096e-14,-7.6410583e-10,4.921963e-05
LOC100128653,0.00012658477,-3.3313228e-08,5.3289106e-10,2.4508928e-09,0.0009591279,-8.252267e-09,0.0015693636,-9.551088e-13,-5.9202724e-14,-6.8921464e-13,-1.1787719e-07,2.8270498e-13,1.08653104e-07,1.2296378e-15,-4.6001762e-15,-8.891007e-10,-1.0278558e-14,-1.96423e-09,5.6151498e-14,2.0126302e-08,-5.9874414e-14,1.5627814e-08,0.00072999427,-3.8957946e-08,-0.0005845288,5.0886307e-14,-9.419734e-10,-0.0039293896
LOC100128988,-0.0008473914,-6.3375836e-08,4.1445625e-09,-1.8059886e-08,-0.001019998,7.1639086e-09,3.848552e-06,9.898945e-13,1.4313918e-13,-4.825661e-13,1.2026398e-07,-1.1294602e-12,-1.1191275e-07,-1.20023755e-14,9.904357e-15,1.4432472e-10,-4.1371474e-15,-1.4509826e-08,8.505157e-14,-2.6324761e-08,-1.2545524e-13,4.6989452e-09,0.0012494334,5.2674782e-08,-0.0007730492,-1.5571531e-13,1.742141e-09,-0.0014428475
LOC100128993,-0.0012000564,-2.26213e-08,5.4443223e-09,-1.2636797e-08,0.0005376009,5.6793503e-08,0.0018769691,-1.1242575e-12,4.0305548e-14,5.1882103e-14,8.7421235e-08,-4.304332e-13,-2.5178414e-08,-1.7985963e-15,-1.547804e-14,-3.8141903e-11,-4.2972345e-15,8.9835615e-09,-4.8746926e-14,-7.53112e-08,1.4923505e-13,4.008003e-09,0.00039167076,3.982609e-08,0.0019289324,-2.1539599e-13,-1.0723934e-08,-0.0037053628
LOC100129046,-0.0022176693,-1.8073762e-07,1.8413054e-09,1.0416361e-09,-0.0004015746,-3.4842614e-08,0.0027341596,-2.8015238e-12,2.0744848e-14,1.4214965e-14,7.962672e-08,1.3207099e-13,1.2376218e-07,-4.06248e-15,-8.964634e-15,2.9794653e-09,2.0259136e-14,-5.3825575e-09,-1.517157e-14,3.1467053e-08,-8.904622e-14,-7.647094e-09,0.0016415064,3.2646135e-08,0.0016000011,1.142103e-13,8.390885e-09,-0.0027858596
LOC100130111,0.0017607243,1.3232544e-07,9.630221e-09,2.9077516e-09,0.0016828356,1.2751842e-09,-0.00059844326,-1.0984149e-11,2.8565353e-13,3.0831964e-13,-3.9746272e-08,2.9045367e-13,-2.184202e-07,-1.8037231e-14,1.1146766e-15,-1.225777e-09,4.028004e-15,-1.1418146e-08,1.407522e-14,-5.984532e-08,1.3245461e-13,7.6279e-09,0.00097344065,-1.2808008e-08,-0.00658425,4.9485627e-14,-1.4171269e-08,0.002211497
LOC100130268,-0.0026197801,-3.368017e-07,9.4943315e-09,-7.0354025e-09,-0.0004927354,9.174136e-09,0.0012460588,-9.795904e-12,3.2737732e-14,1.6186358e-13,1.1649099e-07,-1.5213715e-13,4.878499e-07,-5.5705787e-15,8.464726e-15,4.5923114e-09,8.65338e-16,-6.77103e-10,-2.095922e-14,-1.7048709e-08,7.325776e-14,5.2608375e-09,-4.624997e-05,5.3369547e-08,0.0006882605,-3.4006808e-14,3.2518603e-08,0.0007397387
LOC100130331,3.347032e-05,6.34384e-07,6.542104e-10,-4.61827e-08,-0.001403305,1.3987314e-07,-0.0016957482,-6.512283e-14,-6.942528e-14,-4.356729e-14,2.2744868e-07,-3.2586631e-13,-6.0552264e-07,5.1081398e-15,-2.1927604e-15,-1.5712059e-09,-1.0962467e-14,2.3483157e-08,-5.716893e-14,-1.1216613e-07,1.9474758e-13,1.3123729e-08,-0.0019688758,6.953975e-08,0.0005233104,8.323514e-15,-1.4540186e-07,0.0033072222
LOC100130548,-0.0005018847,-1.00026874e-07,-2.8207476e-09,-7.229834e-09,-0.00035865192,9.340303e-09,0.00050813693,-1.6503462e-12,-2.795947e-14,1.7242834e-13,1.3545278e-07,-5.149833e-13,4.3454673e-07,-5.004344e-15,-1.1815834e-15,-7.1001893e-10,-9.182012e-16,-7.148043e-09,-3.5523176e-14,-3.167185e-08,7.406503e-14,-6.4851426e-09,0.0018896179,4.9758608e-08,-0.00046353205,4.1835137e-14,3.5666996e-08,-0.0030159575
LOC100130587,0.00096784503,1.3978709e-08,1.0561731e-09,-2.6328213e-09,0.00088144775,2.1586828e-08,0.00078135944,-8.8484336e-13,4.4483826e-14,1.4758568e-13,7.0124614e-08,3.4572242e-13,3.5009695e-09,7.6533874e-16,3.7225764e-15,1.7625215e-09,1.4052769e-15,-1.855756e-09,-6.1445972e-15,-2.8351309e-08,1.0548045e-13,-5.6069673e-09,-0.0020975892,2.4162635e-08,-0.0014495217,-6.806389e-14,-2.943044e-08,-0.000861696
LOC100130691,-0.002908569,-1.5741745e-07,5.750157e-09,9.757654e-09,0.004073713,-6.027418e-08,0.005981511,2.6089406e-12,4.8184035e-14,-4.0033016e-13,4.4804743e-08,-6.0947693e-13,2.3244651e-07,-8.514416e-15,7.389684e-15,8.318388e-09,-8.953385e-15,-7.3588353e-09,1.1322203e-13,5.345578e-08,-6.2893755e-14,-5.3325326e-09,0.011537396,2.7401091e-08,0.0037140527,-9.7403754e-14,1.3344235e-08,-0.010116662
LOC100131315,0.00071854494,-8.048965e-08,-4.633883e-09,6.4145182e-09,0.0010191349,6.9997372e-09,-0.00064945273,-2.243643e-12,4.8926026e-14,-5.795031e-14,1.0146637e-08,-2.3291164e-13,-1.3052495e-07,-2.0054411e-15,1.3741997e-15,-9.27254e-10,9.728934e-15,7.127059e-09,-1.356292e-14,1.4558299e-08,4.3771163e-14,-5.5632925e-09,-0.0003036833,-3.986038e-08,-0.0009211054,4.7155615e-14,8.011457e-09,-0.0003616814
LOC100132287,-0.0015906953,8.3520604e-08,-8.893363e-10,-6.361581e-09,-0.002140756,-3.8227864e-08,-0.00036074943,1.2374367e-11,-3.352795e-15,2.7885113e-13,1.8776393e-07,1.1822827e-12,-7.6486565e-08,9.263728e-15,-8.386046e-15,8.848845e-09,-2.050246e-14,-3.8889505e-09,-1.7815761e-14,8.821079e-08,-3.4480966e-13,-1.1241533e-08,-0.000500594,6.871733e-08,0.0038343712,5.121513e-13,-1.3365818e-08,-0.0004804394
LOC100132356,-0.003136951,-3.7694497e-07,8.3790574e-09,-9.095849e-09,-0.003932427,-4.7486424e-08,-0.000931155,-1.0798603e-11,1.4919695e-13,3.4145722e-13,1.9434229e-07,-1.0813579e-12,8.9786334e-07,-8.6421255e-15,-2.1710955e-14,6.223028e-10,4.830708e-14,-1.880244e-08,-7.104895e-14,9.573399e-09,6.594531e-14,-1.9621346e-08,-0.0026423547,7.147566e-08,0.005979826,-1.7995971e-13,1.2620683e-07,0.0019394726
LOC100134868,0.0002855499,6.420771e-08,-3.016547e-10,4.0538378e-08,0.0015020618,3.0231774e-08,0.0011860501,-1.4112283e-12,1.8741883e-14,3.955314e-13,1.2495121e-07,-2.4566707e-13,-1.07416696e-07,-1.8653e-15,-6.0545293e-15,5.343351e-09,-2.7931249e-14,7.788184e-09,-5.4286904e-14,1.746104e-08,7.07567e-14,-5.293151e-09,0.0024913782,6.317445e-08,0.0017144257,-5.412319e-14,9.784413e-09,-0.0024659238
LOC100192426,-0.0020206654,-2.8856732e-07,4.8313153e-09,-5.2942286e-09,-3.9724222e-05,1.6595358e-08,0.0034050099,-3.0386112e-12,-1.1593719e-14,2.2314069e-13,5.1600807e-08,1.707661e-12,8.3225507e-07,1.7196341e-14,-7.7837915e-15,3.1472662e-09,-4.8633572e-14,-2.544852e-08,-1.545771e-14,9.576075e-09,4.2258165e-14,-7.403337e-09,-0.0026228875,1.8128095e-08,0.0014184444,-1.00840804e-13,6.779765e-08,0.0008847003
LOC100240735,-0.0003660442,-6.9232954e-08,1.7255393e-09,-4.0299475e-09,-0.0013520428,3.1948648e-09,-0.00023760987,4.8280087e-13,2.9741583e-14,7.346984e-14,7.193625e-08,-1.5190833e-13,1.4419368e-07,-9.236548e-16,4.0719936e-15,4.342007e-09,-1.12401035e-14,-2.5024887e-09,-9.5231914e-15,6.6404844e-08,3.0988212e-14,-2.1646958e-09,-0.0022480323,1.9868438e-08,-0.0009101984,-7.211427e-14,3.3646597e-08,0.00015244207
LOC100288637,-0.0026272945,-1.0257843e-07,1.5896605e-08,1.508246e-08,0.011843412,3.9018936e-08,0.01583456,5.609876e-12,8.9209605e-14,6.8616296e-14,-3.7707335e-07,8.363603e-13,3.635096e-07,1.0912599e-14,1.1732288e-14,-6.7554304e-09,1.1145379e-14,4.1241277e-09,7.157411e-14,1.6902879e-08,-1.6857493e-13,1.8036308e-08,0.028336229,-1.4284147e-07,0.0031271446,8.496456e-14,4.7707164e-08,-0.021442229
LOC100288798,-0.00050310825,9.910421e-09,-1.1828517e-09,2.172166e-09,0.0156085035,-1.2556669e-08,0.016551293,3.2362392e-12,-1.9045064e-15,-3.352765e-13,-1.8911463e-07,-7.8858014e-13,2.9350497e-07,-8.089094e-15,-1.1324091e-14,-1.5181017e-08,2.374312e-14,-3.5407327e-10,-1.0878754e-13,5.1328264e-08,7.737192e-14,9.072769e-09,0.02580717,-1.0433823e-07,-0.00043864144,-8.4268265e-14,4.245483e-08,-0.023034785
LOC100289580,0.00038415176,1.3915434e-07,-1.6302707e-09,-1.0368977e-08,-0.00011176786,4.0573376e-08,-0.00090369326,6.090105e-12,-2.0146913e-13,1.6075407e-13,5.2474167e-08,9.758845e-15,-1.6940203e-07,6.6131487e-15,-1.5904197e-14,5.92605e-09,-2.12058e-14,1.1661483e-08,2.2591414e-14,-1.9067247e-08,-1.12514896e-13,4.2825943e-09,0.0005747254,5.063355e-08,0.0040674983,9.46116e-14,-6.159415e-08,0.0010278993
LOC100420587,0.0013104767,-1.4789659e-07,1.9657813e-09,4.0511477e-08,0.018107759,-4.693192e-08,0.017984113,-3.0497458e-12,2.2173433e-13,-7.509726e-13,-1.7310875e-07,3.2652957e-13,1.4599664e-07,3.386918e-15,-1.7581304e-14,4.4432125e-09,1.7001381e-14,-4.5369886e-09,3.1325853e-14,4.7377647e-08,-6.115778e-14,-1.3091058e-09,0.03067853,-7.8376246e-08,0.006099938,1.9001464e-13,-4.3705803e-09,-0.032753278
LOC100499489,-0.00037511054,6.760712e-08,4.784852e-09,-3.9292423e-09,-0.0012942074,2.8432643e-08,-0.00028187863,7.021746e-12,-2.756019e-14,2.7970508e-13,1.0953129e-07,-2.772764e-13,-1.388191e-07,1.0792536e-14,-1.2497226e-14,4.961576e-09,-9.587118e-15,9.319736e-10,1.6179246e-15,-2.317741e-08,8.582071e-14,8.257429e-10,-0.0025969048,6.094281e-08,0.00043921758,1.504148e-13,-3.7823977e-08,-0.0008833954
LOC100505588,-0.00017650893,-1.2023727e-07,9.064509e-09,1.6428153e-08,-0.0012235169,-7.5083186e-08,-0.001315809,-1.2795361e-11,3.8273602e-13,-7.778897e-14,5.028267e-10,-6.226373e-13,8.5567486e-08,3.4627975e-15,-6.3991323e-15,7.309194e-09,1.28301275e-14,5.378905e-09,3.252239e-14,6.79369e-08,7.734618e-14,6.8765726e-10,-0.0026103586,1.503611e-08,0.003636846,2.0373316e-13,5.029997e-08,0.00088877423
LOC100505736,0.0005727959,-1.6965903e-07,-1.0051107e-09,3.4385113e-08,0.003989897,-5.97936e-08,0.00356347,2.6097878e-12,-5.0626963e-14,-3.8276177e-13,-2.0745424e-07,7.801202e-13,-1.8696656e-07,4.501005e-15,-3.729088e-15,-2.5972526e-09,-8.812432e-16,9.033626e-09,5.833581e-14,9.591685e-08,-8.025311e-14,3.1976228e-09,0.005230099,-6.965329e-08,0.0027929824,4.1906116e-13,-1.9967857e-08,-0.0027152814
LOC100506016,0.00017538852,3.2318777e-08,-1.19721415e-08,7.3010957e-09,0.00010542975,-2.8242356e-08,0.0010672967,6.594425e-12,-9.2074446e-14,-1.0624454e-13,-7.834555e-08,7.2935294e-13,8.956422e-08,-1.3657914e-14,-1.4788037e-14,-9.682942e-09,-5.031846e-15,1.3655649e-08,4.2821083e-14,5.7448617e-08,-4.321511e-14,3.0385445e-09,-0.0024114132,-6.323211e-08,0.0032165004,2.961428e-13,-1.7847764e-08,-0.003885862
LOC100506175,0.00037956046,4.659792e-09,-3.699043e-09,4.4290034e-09,0.00042266538,-5.308842e-09,-0.0003181157,-6.836473e-14,-4.8948696e-14,-1.11826144e-13,-1.17841694e-07,2.2257664e-14,-2.4806393e-08,2.5248043e-15,2.6176914e-15,-2.0060512e-10,1.89892e-15,-1.267477e-10,1.572262e-14,7.2134223e-09,1.2307447e-13,8.670531e-11,3.9497004e-06,-5.3676104e-08,0.00029077244,3.6392686e-14,-1.0245759e-08,0.00046119327
LOC100506207,-0.001922262,-1.518982e-07,-1.5192642e-10,-2.2733639e-08,0.0044256034,-3.1235643e-08,0.006902254,3.983887e-13,3.425297e-14,-1.0336108e-13,-1.7846618e-07,2.44686e-13,2.9335467e-07,2.0912828e-15,1.485931e-14,-6.5533188e-09,-4.2715266e-15,-1.5517037e-09,2.7428985e-14,-8.084812e-09,8.168415e-14,-1.0227149e-08,0.011172034,-3.7450462e-08,0.0030013234,2.6840907e-14,1.8459229e-08,-0.009443826
LOC100506675,-0.0006389797,-3.539929e-07,2.8278437e-09,1.7895616e-08,0.0014292359,-6.611596e-08,0.0019404428,-2.7732365e-12,4.2772003e-14,7.150232e-15,-1.3946185e-07,-2.1380848e-13,2.5567707e-07,2.021977e-15,-1.3925026e-14,-3.2351383e-10,1.7181857e-14,-1.6848322e-08,-5.87195e-14,3.7283378e-08,-6.852912e-14,-8.241553e-09,0.0002955384,-4.284318e-08,0.0023460817,8.230229e-14,7.321281e-08,-0.0007838731
LOC100506679,-0.0011467481,-7.1299226e-08,4.0558095e-09,-4.6055346e-09,0.00058441435,-2.3711245e-08,0.0007488721,-3.1412728e-12,5.593409e-15,3.244079e-14,-7.009869e-08,-2.4519799e-13,3.1135446e-07,-4.9452735e-15,-9.218644e-15,-2.20458e-09,2.9390216e-15,-9.1900876e-10,-3.4092524e-14,-9.575117e-09,-1.0082592e-13,-4.6904076e-09,0.003056748,-2.777008e-08,0.0012194561,-4.9348746e-14,1.0667148e-08,-0.0017078804
LOC100506725,0.0015517164,-7.6740186e-08,-4.185387e-09,8.64114e-09,-0.000119122225,4.6482183e-09,-0.001736279,-1.7840122e-12,-3.840991e-14,-1.0379529e-13,-4.0426322e-08,-1.3452132e-14,3.5245094e-08,-1.9306888e-15,-5.8678152e-15,1.8265299e-09,1.9328164e-14,-7.4312063e-09,1.4003501e-15,9.738436e-09,-2.3702736e-14,2.314719e-09,-0.0014877877,-6.2829925e-10,-1.2515294e-05,-7.8359944e-16,1.9682018e-08,-0.00011369713
LOC100507006,0.0007657061,-1.4037202e-07,-4.1776094e-09,-1.0138895e-08,0.0071254214,-3.87723e-08,0.006201882,-9.550143e-12,8.926393e-15,3.0977402e-13,-1.4846853e-07,-2.220279e-13,3.7386073e-07,-8.845973e-15,-5.9329453e-15,-1.2266934e-08,1.8209775e-14,-5.7502865e-09,2.721138e-14,4.2047308e-08,8.909305e-14,7.1524284e-09,0.014225993,-8.53049e-08,-0.0014844595,1.8309612e-13,5.3012744e-08,-0.009562168
LOC100507053,0.0023901206,-2.3051511e-07,7.066707e-10,3.678802e-08,0.008335808,-6.730737e-08,0.0059160716,2.1713764e-12,-9.653247e-14,-1.0287093e-13,-4.299161e-07,1.06008735e-13,2.6281302e-07,-7.556298e-15,-8.871712e-15,-1.2876363e-08,3.1147543e-14,1.1387133e-09,3.9894774e-14,8.097449e-08,-9.589437e-14,7.457174e-09,0.014145228,-1.7082199e-07,-0.0018135105,1.2295641e-13,3.100828e-08,-0.012235308
LOC100507291,-0.0039237016,-1.2096815e-07,-3.1187424e-09,-1.158057e-08,0.0016956805,1.9617291e-08,0.0059802784,-2.5629464e-12,5.5937317e-14,1.6679704e-13,-2.8464013e-09,-3.9925317e-13,1.9477658e-07,-1.12998295e-14,3.4952694e-15,9.009219e-09,2.2999902e-14,-8.362536e-09,7.2761946e-14,-2.9187245e-08,2.704634e-14,4.606701e-12,0.011516528,4.466871e-08,0.0047022197,-1.1568144e-13,2.6980893e-09,-0.009318401
LOC100507334,-0.0026183655,9.579983e-09,3.1223821e-09,-7.4381523e-09,-0.0005872685,-1.29073365e-08,0.0028314777,7.599483e-12,1.0139692e-13,1.464353e-13,1.684119e-07,-8.040959e-13,4.2887643e-07,-6.7162534e-15,6.849513e-17,-2.2209248e-09,1.129423e-14,-1.2843919e-08,-2.5776963e-14,-1.7549548e-08,3.9102175e-14,-1.2394343e-08,0.00069339806,3.9070173e-08,0.003168726,4.9021066e-14,5.626806e-09,-0.0019731876
LOC100507506,0.00031502655,-1.7760472e-07,-3.0110976e-09,6.138631e-09,0.0030290335,-1.8622833e-08,0.0027452242,-2.0804864e-12,8.681575e-14,7.2021545e-13,-1.0152665e-07,1.1047354e-12,1.8890043e-08,-3.3508666e-15,-6.472288e-15,3.8449235e-09,2.7599503e-14,-7.812023e-09,-1.3609174e-13,1.1123238e-08,3.0945458e-13,-6.945793e-09,0.0016039431,-2.6746887e-08,0.002252836,2.4006619e-13,-1.686524e-08,-0.00430106
LOC100507564,-0.0032949597,-8.0094914e-08,2.7822704e-09,-1.8353777e-08,4.874414e-06,3.4872222e-08,0.003527852,-3.863332e-12,5.0119597e-14,1.7423626e-13,1.194451e-07,-5.317763e-13,2.6812958e-07,-1.6227369e-16,2.4557404e-15,7.0791945e-10,-1.1514282e-14,-4.7624913e-09,-5.4041122e-14,-2.1725052e-08,9.444877e-14,-1.5397401e-09,0.0018273079,4.6466354e-08,0.0038601684,-2.2366345e-13,2.432889e-08,0.00074969686
LOC100507600,-0.0005067717,1.1435955e-08,5.4512138e-11,-3.4611805e-08,0.00041129254,1.5214674e-08,0.00040318473,-4.1057031e-13,-7.81344e-14,4.8683263e-13,9.802594e-08,-4.425206e-13,8.5428375e-08,-1.0746942e-15,4.4509455e-15,-2.9036917e-09,1.7102515e-14,-3.7214258e-09,-1.3023506e-14,-3.0546406e-08,2.2086793e-13,-7.02092e-09,0.0006281158,3.7254622e-08,0.0023613665,-8.785784e-14,-2.3019151e-08,-0.00079813646
LOC100507642,0.00067975157,9.949137e-08,-2.63762e-09,-9.116648e-09,-0.0007920489,1.83997e-08,-0.0008276589,5.605553e-13,5.549581e-15,-4.774187e-13,6.8356265e-08,1.1590903e-13,-1.7711342e-08,-3.2151331e-15,-1.1232236e-14,3.929119e-09,2.4242825e-14,5.0467586e-09,-2.2563955e-14,4.5351136e-08,-1.3262727e-13,7.3902697e-09,-0.00275102,4.8164065e-08,0.0031987904,2.2010853e-13,7.305071e-10,-0.0010923126
LOC100996249,-0.0027344264,-4.484588e-07,-1.7283376e-09,3.492925e-08,0.0020582594,-1.0370606e-07,0.003495859,1.5109535e-11,-4.2493393e-13,-1.3945209e-14,-7.99855e-08,-8.7337564e-13,4.3188282e-07,1.4880993e-14,1.4444356e-14,-1.0891484e-08,4.7319807e-14,-2.0581778e-08,2.2509985e-14,4.9837187e-08,-9.489969e-14,-5.1709376e-10,0.0027663193,-5.0935313e-08,0.0031220329,1.7073649e-13,3.7189167e-08,0.004295
