gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77
EGR3,-0.0042946404,0.009528153,0.00025851655,0.0065792566,0.0011009246,-0.0057203267,-0.002999221,0.0032557794,0.002176731,-0.0026786788,-3.8320245e-06,0.00039012416,0.0071439226,0.00066729065,-0.00021777145,0.0051659304,-0.008467018,-0.0018234666,0.0098042125,0.007973771,0.0033193342,-0.00091151166,0.010729654,-0.0030268186,0.0017374951,-0.0008929871,-0.008810128,0.0016283639,0.0044574942,0.0004348047,-0.001276122,0.0055659055,-0.0004914325,-0.004275365,0.001870471,-0.0018067034,-0.0005353315,0.00035927954,0.006471926,0.00493297,-0.00040465852,-0.00062068034,-0.00077956665,-0.005785617,-0.0022927753,0.0033343327,0.0036359236,0.0012051152,0.000262554,0.003646468,0.0034185436,-0.0021095574,-0.0010972598,-0.0036460143,-0.0053126263,0.0049310215,-0.0065460443,-0.0005181106,-0.0013495703,-0.000895653,0.002809397,7.360144e-05,-0.0040508364,-0.0010663717,0.0038478868,0.0021919734,-0.0062016943,0.00012113285,0.000631445,0.0034551753,0.00035580626,0.0021839738,0.002820288,0.0025397025,0.00057885493,-0.0057111573,-0.00064411643,0.001996185
PEBP4,-0.0020685452,0.00075713184,0.0023114504,-0.0034867756,0.00060228736,-0.0014486484,0.00305333,0.0029085316,-0.0022408932,-0.0059216926,-0.004216977,0.0013115384,-0.0052199475,-0.0070253853,0.002709325,-0.0041866526,-0.0010985625,0.0033367942,-0.0009919549,0.0044705477,0.0067597716,-0.0034368867,-0.0009500827,0.00041496576,-0.0071811527,0.00020958719,0.0019245347,0.0037651893,0.001805257,-0.0016072249,-0.0028140368,-0.0042777853,0.0056275,-0.0026586896,0.0036475062,-0.0055199997,-0.0029822076,0.0031283807,0.0014870556,0.0025815915,0.0012559231,-0.003360898,-0.0023466954,-0.0036680098,0.0031054597,0.0045058765,0.0043276963,0.0021987837,0.0050973445,0.0006105818,-0.002392706,0.0015637841,-0.0022521615,-3.313898e-05,-0.0013525655,0.0012259181,-0.00016984275,0.00022507581,0.004263432,-0.0022098918,-0.0048124925,0.002641386,-0.0017790571,0.0013843662,0.0026251725,-0.0028288101,-0.0022930724,0.0005308082,0.0046703042,0.0056209294,0.000831701,0.0041952273,0.002814462,-0.0049915817,-0.003945695,-0.0008066092,0.0011091838,-0.0023690064
LOXL2,-0.0021586895,-0.005106575,0.00013321519,0.0016403169,-0.0016487469,0.0010048124,-0.00096767646,-0.0019822288,-0.00013927257,-0.004336349,-0.0026386455,0.006338597,0.007920919,-0.013748051,0.013236589,-0.008558889,-0.0004789875,0.0018939233,0.0072781784,-0.004083123,0.024378646,-0.003524699,-0.0020148763,-0.0024968092,-0.0012574815,0.0042353263,0.00053547724,0.011082747,-0.0007578714,-0.007719419,-0.009665581,-0.0018802299,0.0013821184,-0.0056433706,-0.007150917,0.00044061535,-0.007350295,0.0019902799,-0.00085625536,0.001538247,0.0040135747,-0.0036466112,0.004101566,-0.010224537,0.00640403,-0.004533048,0.01606979,-0.017164752,-0.0010704207,0.009312418,0.0074115386,0.0014729006,0.00010617672,-0.010711108,0.009326912,0.0014137918,-0.0038238387,0.0028951492,0.0015346885,-0.010759319,0.0017013497,-0.0062444415,-0.006047589,-0.0016303658,-0.0012440095,0.008498596,-0.0038729336,-0.008830361,0.008612184,-0.017988725,-0.0035590886,0.009869608,0.0072482782,0.0033158108,-0.011566111,0.0013812926,-0.003921202,-0.0042314953
SLC25A37,-0.008920939,-0.022419386,0.0046555237,0.004677803,-0.007901752,0.00688779,-6.744897e-05,-0.008876036,0.0023452283,-0.0005027621,0.017222505,-0.0049211094,0.006924304,-0.0010624429,0.018921126,-0.008796453,-0.0072752326,-0.016781751,-3.5502082e-05,-0.0041881986,-0.024533177,-0.023024842,-0.015179894,-0.0022560146,-0.011176667,0.00980069,0.0044942233,-0.00077126385,0.0051852423,-0.0052653104,0.0031698532,-0.010917484,0.00033570506,-0.0064380346,-0.0034404413,-0.013753577,0.0059409095,0.0041724173,0.006580884,-0.010257295,-0.012823856,-0.0029708825,0.0054072556,0.011915566,0.00018126052,-0.0070179184,-0.0024884616,0.00720199,0.023699595,0.0021764631,0.008605651,0.0039969115,-0.00747374,0.0014776831,0.0126201585,0.0021544013,0.012794976,-0.0024436726,0.0023688327,-0.001442411,0.010202863,0.01248005,0.0063853418,-0.00041888145,-0.0027694944,-0.00642383,-0.006092627,0.0036822935,-0.015796011,0.009027927,0.01062111,0.0032529423,0.004321712,0.0155134285,0.011002484,0.0056667724,0.019230038,0.0015405783
BNIP3L,0.0021697262,-0.008022874,0.0001531587,-0.0033918757,-0.00018625385,0.00040569215,0.0031174181,-0.0006619294,0.01031735,0.0018571527,0.0026171885,0.004396754,0.0025515226,-0.00025538803,0.011654036,-0.0017882485,-0.006887521,-5.4927394e-05,0.00061799854,-0.009666437,-0.004037424,-0.012631825,-0.009367126,0.0015022188,-0.0015963846,0.0025365278,-0.007722718,0.0016312376,0.0040042787,-0.0048250495,0.003417891,-0.0004385539,-0.0016773718,-0.0028933256,0.0012589208,0.00025404143,-0.0016571525,-0.00090937834,-0.014015151,-0.0007725205,0.0011733191,-0.0044115535,-0.0047319722,-0.0054841633,0.0007869254,-0.006168486,0.0015120538,0.0021652256,0.0055400035,0.0011891845,-0.00017161456,0.0030021195,0.00019763861,-0.0038815816,-0.0017221385,0.0020813826,-0.004213863,0.0013903232,-0.004107317,0.0017268542,0.001166823,0.0035513395,0.0025980074,0.002695301,-0.00065598346,-0.0011585875,-0.0037901392,-0.0020463208,0.0045078383,0.0053240573,0.007859574,0.0075669675,-0.0019006474,-0.0045999778,0.0050340607,-0.0016396092,0.00391345,0.0050888676
DPYSL2,0.004177109,0.003256405,-0.0027273209,-0.011743373,0.010428072,0.004035223,-0.00021726063,-0.001268251,0.014513853,-0.0035126735,-0.008543708,-0.00017241895,0.00047112556,-0.009414845,-0.004181784,0.0047664535,0.0006253406,0.002341517,-0.0077483305,-0.0012170637,0.0013311402,-0.010198773,-0.0061585093,-0.0035901896,-0.0007939282,-0.00024847232,0.0046347696,0.0015033543,8.851777e-06,-0.009255542,0.0016127678,-0.0022659586,0.0011121436,0.0044568414,-0.017938748,0.0003587038,0.007993079,0.0048361546,-0.015858347,-0.0051934025,0.018302474,0.001643994,0.005178354,0.005360668,0.0055633206,-0.00080929854,0.0038354904,0.0014600273,-0.007990396,0.00024399874,-0.00482861,0.0035874322,4.805515e-05,0.0035152677,-0.003871544,-0.0020588913,0.0012400063,0.0014657616,0.00078948564,0.005605801,-0.006075856,-0.00020542658,-0.0014753523,0.002779804,-0.013840621,0.0035717955,0.012013944,0.002457258,0.0061879107,0.004772053,-0.0059093856,-0.0016334004,-0.005045882,-0.011849486,-0.0060178684,0.011393019,0.00064689136,-0.008253969
PTK2B,-0.003618569,0.002793772,0.0017525185,-0.0043935063,0.00082714646,0.004660384,0.0031852801,0.0024320676,0.0028058498,-0.013493392,-0.00064698013,0.0054865247,0.0030116457,0.0042308094,0.0101695955,-0.0005773294,-0.0003259345,0.0032204455,0.0043668267,0.006909474,-0.0028671375,-0.002269246,-0.0012975435,0.0013517855,0.004488388,0.0017678854,-0.00410002,-0.0071885134,-0.0035444126,0.0052786223,0.013039911,-0.0010023826,0.0005546594,0.0062499084,-0.012112083,-0.00238721,-0.0061286213,0.0006845309,0.0027246315,0.004453694,0.0054410016,-0.007070361,0.00661516,0.0060484116,0.0006288298,0.0009765312,-0.001299982,-0.0008028835,0.0005157321,-0.0005721454,0.0006633403,-0.0027576948,-0.0010363003,0.005298448,-0.0017534838,0.0034912718,0.0028802615,0.0029861375,0.0029157123,0.007211261,-0.009514612,-0.0012455715,0.012039161,-0.0055418103,0.0015283162,0.0023793732,-0.00051959185,0.0040475014,-0.0006339367,-0.0013265427,0.0047316262,0.0029814548,0.005705001,0.001364427,-0.004863949,-0.0017924662,-7.165781e-05,0.00020244182
CLU,-0.0021330118,-0.0022047253,-0.0026918016,-0.013488802,-0.00080179004,0.0018693191,-0.0003506454,0.0067468802,0.00021512799,-0.017423337,-0.0074576302,0.0007673748,-0.0033372268,-0.0020050558,0.011229364,0.00078659813,0.00040846496,0.0015977215,-0.002408289,-0.00691392,0.001030408,-0.0035241654,-0.0017846974,0.0014559524,0.008143458,0.0016497123,-0.00042779805,-0.0035906767,-0.00070726225,0.0011795859,-0.00036743286,0.0024946027,-0.0015669792,0.018195301,-0.0027641673,-0.008928868,-0.015126465,0.002907044,-0.006206119,-0.001569372,-0.0047467574,-0.01226896,-0.005098369,-0.0019822083,-0.000498253,0.00802564,-0.005884557,-0.010523911,-0.0035700232,-0.0036745719,-0.00024886083,0.00040304053,-0.0025743148,0.006693529,-0.0018583679,0.0004951862,0.01037602,0.0023952844,-0.0011748057,0.0055136005,-0.009520066,-0.008290651,0.007376461,-0.0039447006,0.011693063,0.0014594444,0.0038962294,0.0012398411,-0.0035255537,-0.00293586,0.0030204249,-0.00041364887,-0.011725594,-0.0083092125,-0.01127828,-0.0040614,-0.0017151209,-0.0008016804
PURG,-0.0010155068,-0.00029933246,-0.00021259968,0.0015128038,-0.00034658276,0.002368303,-0.0008525943,-0.00059602107,0.0020402798,0.0012480621,0.0016651804,0.00067874824,0.00049210596,-0.0054377737,0.0053882487,-0.0013100536,0.0065080947,-0.0029430962,-0.0021922537,0.0020742118,0.0028001775,0.005316956,9.8593446e-05,-0.001114147,-0.002728298,0.00010616462,-0.0037986063,0.003541563,-0.00032706722,0.0012397971,0.00037454456,-0.0014078191,0.0003202301,0.00017467506,-0.0027989834,0.0024469413,-0.0032213903,0.0020094465,0.0006692038,0.00010266778,-0.0011827786,-0.0021447064,-0.0032944162,-0.00107355,0.0005587134,0.0045770076,0.0049143233,0.0041265204,0.003104141,-0.0014717716,0.0028168797,-0.007268952,-0.005160734,0.003221444,0.0021512534,0.0023490312,0.0013864344,0.0006316107,0.00064467866,-0.0044845724,-0.008820679,-0.0068655866,-0.0010470315,-0.0020299668,-0.0037272663,-0.0035193695,0.00041412024,0.00038756282,0.0018491754,0.0039549423,-0.0009250356,-0.0020138533,-0.0011905199,0.003696751,-0.00033750827,0.0007991,3.9982657e-05,-0.0023524747
RNF122,0.00080493436,0.0017105356,0.005115825,0.0024708319,0.0016340183,-0.0006617195,-0.001351861,0.00011907142,0.0034060949,0.0013956521,1.631267e-05,-0.00035546653,0.00047322595,0.0018748383,0.0026856242,0.004621936,-0.002854427,-0.0021551324,0.003907799,0.0028042407,-0.00022798093,0.00033891492,0.004942977,0.0012385342,0.0019725105,-0.0009970325,0.00526276,0.0033983728,0.008846676,0.008727172,0.00022871359,0.00061648147,-0.0022879438,0.001801589,0.0051008496,0.00046389067,-0.0030954923,0.0025613008,0.007288108,0.0025083777,-0.0052003767,0.002662301,0.0036680645,-0.006582392,-0.005848624,-0.0035376616,0.0013103306,-0.0014771309,-0.0041670073,0.0030780504,0.000222341,-0.0008480224,-0.0069275764,-0.00076219044,-0.000543147,0.0030064185,-0.0009010146,-2.9679548e-05,0.002693435,-0.0008685264,-0.0028046528,0.0021654468,0.0011976454,0.0020655466,0.0052847923,0.0007479126,0.0028135087,-0.00016981071,0.0011990753,-0.0007528786,-0.0033983784,0.00097473443,-0.0026662797,0.005497665,-3.8737417e-05,-0.0027061102,-0.0009808417,0.00074575574
RAB11FIP1,0.0011797773,0.005559138,0.007443986,0.0057526343,0.0066526313,0.0010212241,0.006228733,0.00161485,0.0052710124,0.0045343502,-0.005079937,0.0006201639,-0.0034279225,-0.0046241665,0.0022273834,0.007938336,0.0018716013,0.004175279,-0.004441418,0.004049895,0.00042167513,-0.0068001207,0.00038125468,0.000824874,-0.0051612253,0.015622128,0.0062986147,0.0023416511,-0.0026960315,0.0036698433,0.012931761,-0.0016579183,0.008617805,-0.0029378023,0.00011905548,-0.0035472193,-0.002365851,0.0051025744,-0.0014463481,0.008608602,0.013843039,0.0011936376,0.008209455,0.008657512,0.006003571,-0.010375706,0.0022171312,0.0057972516,-0.0061406135,0.004033872,-0.006815625,0.002137556,-0.00071812124,-0.00048521743,0.0023013416,-0.00028392446,0.001099712,0.0007439441,-0.0016805264,0.006565758,0.00528679,0.0012193777,0.0066041495,0.0013154637,0.0035339184,-0.005716536,0.000518792,0.004338863,0.006234119,0.0075885127,-0.008662961,0.0033154436,0.0038932657,-0.010704262,-0.0026323262,0.0018307824,-0.0027266978,-0.0024062842
ASH2L,-0.005841982,-0.0062792343,0.0024774536,0.00032130847,-0.0045728926,0.0046901633,-0.007788417,0.002683356,0.0025119453,-0.008590887,0.0018408643,-0.0049928003,-0.0030301954,0.0053706258,0.0078387875,-0.0047996864,-0.0002076036,0.0017624793,-0.0038333712,-0.0055282465,-0.000833102,-0.005492338,-0.008515539,0.0024169802,-0.0037703728,0.0032103772,-5.809986e-06,-0.0011007135,-0.0039650467,-0.001820511,-0.001997789,-0.005533187,0.00414515,0.00056623504,-0.0032912167,-0.006332561,0.005455738,0.0004955445,0.00036271545,-0.005440357,-0.006652652,0.0009060202,-0.002203985,-0.0003313257,-0.010107207,0.0033032766,-0.005063277,-0.001339845,0.0043512057,-0.0031880336,0.00199611,-0.0009053117,-0.0014903671,0.0033670082,-0.00019004066,-0.0034512053,0.0061385287,-0.001354256,-0.0024564366,0.004613159,-0.0069538485,-0.0016011569,-0.0042752447,0.0020661664,0.0078393025,0.00036737864,0.0033327986,0.0058005326,-0.0047425493,-0.003139536,0.0016756469,-0.011066047,-0.0059296913,-0.0019805292,0.00024814322,-0.00085221446,0.002893688,-0.0029800166
PLEKHA2,0.0040862374,0.00012665732,-0.0021591154,-0.011816344,0.002310793,-0.0052090804,0.003351535,-0.0029698168,0.007765514,-0.007440373,-0.006193662,0.0051083653,-0.0037769096,0.0044331816,0.004472963,-0.0020481066,-0.005065961,0.0012269336,-0.0023585784,4.0702205e-05,0.0026338743,-0.0017313884,0.0009529071,0.00046916422,0.0017728425,0.0001398378,0.008986907,0.0014800479,0.001451294,0.0014405235,-0.0001845196,0.0014622768,0.0017764227,0.0023490896,-0.011446604,0.0029854795,-0.008542948,0.008937915,-0.0042078956,0.0029629765,0.004998021,-0.0035180333,-0.003306083,-0.000933116,0.001655124,0.0043320768,0.004324931,-0.00023665266,-0.004245852,0.00069958955,-0.0013369651,-0.0020027189,0.003890757,-0.005591159,-0.009559144,-0.0010234851,-0.0017322254,0.00091602805,0.00020279505,0.0018646847,-0.0018984006,-0.0063203224,0.0013306296,0.0040849107,-0.0054595573,-0.004282328,0.003521434,-0.001536925,0.0072926013,-0.0014593577,-0.0029387737,5.286975e-05,0.0039879577,0.0013644635,-0.000115160656,-0.0010652005,-0.0013469165,0.0022289169
HTRA4,-0.004319234,-0.0018543947,0.003800361,0.0028789488,-0.0036769074,-0.0015576209,-0.0019925246,-0.00048558088,-0.0016008078,-0.0041969246,0.0014284047,-0.0014896627,-0.00366679,-0.008059146,-0.0031193846,-0.0031992733,0.0011268394,0.0043529696,-0.0063446164,0.0041600224,-0.0019457728,-0.0024057948,-0.0011811865,0.0025222737,-0.0033533352,-0.00043919226,-0.005319195,0.0021609862,0.0072830403,-0.0015498182,-0.0077335085,0.0045650974,0.00052127737,-0.008698073,0.0027189618,0.0054359077,-0.0045174556,0.00554323,-0.0052089402,-0.007419231,-0.004828621,0.0022780236,0.0048827743,-0.012590778,-0.006732316,-0.005074831,-0.0030717188,0.00781568,0.0017741913,-0.0054220585,0.002482366,0.002458082,0.0014811545,0.0047709253,0.00014640283,-0.004558338,0.0012826666,0.0017631899,0.009133289,0.0077985497,-0.01193264,-0.004854765,0.010296439,0.0054459805,0.011215869,-0.014115984,0.0035076533,0.0057616807,0.00023462858,-0.008753969,-0.011205948,0.011347706,0.0013651547,0.006311589,-0.007981283,-0.004267985,-0.0027681678,0.0012227829
PLAT,0.0012285494,-0.0029105952,-0.0010264114,0.0007263175,0.00085509534,0.0018093436,0.0013815844,-0.0021256295,0.00408086,-0.00023020619,-0.00059061,-0.00010192697,-0.0004285624,0.0018819643,-0.006037946,-0.0038965202,0.0020122866,-0.0030823762,0.0010905662,-0.0034869714,-0.000442809,0.0029278346,0.0039609573,0.0025713246,0.0002604193,0.0033174276,0.0114010805,0.0010690189,-0.01042134,0.0042157476,0.00085511815,-0.0038439888,-0.0053375647,-0.002375032,-0.0019018815,0.0053700246,0.002759691,-0.0050906935,-0.000596833,0.0014339831,-0.0007270471,-0.0062174294,-0.0013946644,0.006565383,-0.00019033758,-0.003534218,0.00053782057,-0.0010279907,-0.0015940457,-0.0042336094,-0.0054250527,-0.009818092,-0.0027591088,0.0054429984,-0.0056425207,-0.0019516271,-0.003839294,0.00057610567,-0.0052957707,-0.00019337924,0.006337386,-9.76635e-05,-0.003200034,0.006038773,-0.009159622,-0.00032278147,0.0044927886,0.011624022,0.0010318484,0.0024941126,0.0022655877,-0.0033398322,-0.0010260437,-0.0005182288,0.00019664137,0.001134436,0.004258663,0.0029391525
CHRNA6,-0.0056061875,0.0070571234,0.00042753492,0.0044767247,-5.7298173e-05,-0.0030247134,-0.004689813,-0.0017833035,-0.0076143844,0.0010080697,-0.000246712,-0.0014560865,-0.001837863,-0.01194568,0.0031592464,-0.0049472777,0.007767688,-0.009284572,-0.009886277,0.0030314398,0.011971913,0.011628793,-0.006931936,-0.0037269373,0.002500155,0.0027180205,-0.0071882447,-0.0025676296,-0.0048320927,0.002587141,0.010833796,0.0056372182,-0.00053993054,0.0011627674,-0.010302406,0.008077759,-0.012397932,0.00062803004,-0.0047686975,-0.0069276947,0.0047465656,-0.00042718294,-0.0016613725,0.0010763988,0.027280038,0.021153932,-0.001317887,-0.0123593975,0.0014048679,0.008021516,0.0010062975,0.0040978757,0.0006753793,-0.0031750957,-0.007989961,0.00041670425,0.008321618,0.011951681,0.011535779,0.0077169207,-0.010492801,-0.009431623,0.010066643,0.0024758142,-0.0060425494,-0.0033589343,0.004927545,0.0009851009,0.0063032145,-0.001033855,-0.011083927,0.009797239,-0.010114881,-0.00036231987,0.003153829,0.0043147644,0.00039738225,-0.0077888216
CEBPD,0.022257809,-0.0074561406,-0.011355161,-0.018396359,0.00081507507,0.006707753,0.0033498523,0.0013839814,-0.0021787048,-0.00811359,-0.02334327,0.011530721,0.0032271522,0.004214196,-0.003650239,0.0013142577,-0.007068244,0.008398247,-0.0002174218,-0.002731192,0.0068930658,0.00440232,0.0046832594,0.0014950586,0.009211959,-0.0022732392,0.006027892,0.0047030053,0.00013178326,0.006940677,0.013835955,0.011177497,0.0024619158,-0.005113289,0.008393783,-0.0076376395,0.0005826744,-0.003210393,-0.0009999839,-0.00617085,0.0037026731,0.0059073,-0.0015853485,-4.741914e-05,-0.01487278,0.0063032685,-0.008860407,-0.010901412,-0.008542163,-0.011494323,-0.005355347,-0.005772159,-0.001923066,-0.0063454793,0.011796258,-0.0009781033,0.003438217,0.0024117888,0.0011383783,-0.011761328,4.3405253e-05,-0.00016295223,-0.0078485375,-0.00017202024,-0.0005560853,-0.003452417,0.003685203,0.002392178,0.0016990559,-0.007947553,-0.009957026,-0.0031818147,0.00047952856,-0.009222089,-0.012033972,0.0031692253,-0.011628713,-0.0012467792
XKR4,0.000312618,-0.0036413395,-0.003215902,0.0020186445,-0.000564507,0.0013625005,-0.0021086666,-0.0034271176,-0.000392838,0.0016579984,0.0017421296,0.00038500773,-0.001995474,0.0011902249,0.0040637315,-0.00411322,-0.0007526118,0.00023515825,-0.0015709817,0.0017289831,-0.0028810226,-0.0011978932,-0.00043822336,0.00055985665,0.00036220503,0.003026124,0.00020139111,-0.0016571635,0.007909597,-0.0019070932,-0.00010204167,-0.00044822713,0.00047680247,-0.0004500935,-0.004669272,0.00086090685,-0.0024743052,0.00054736796,0.0018961498,-0.0010971698,-0.0010534014,-0.0042943666,-0.00034793615,0.0046719154,0.0023444998,0.0032382999,-6.505365e-05,-0.0045185536,-0.0029261308,0.0033047395,-0.0005306482,-0.00030334498,0.0022255394,-0.0025624426,0.0005659714,-0.0006755008,0.0015075225,0.0012871063,0.0012252389,-0.0011089195,-0.0065744,-0.0010164377,0.005710373,-0.0028838736,-0.0024106759,-0.0009295863,0.002559507,0.004830172,-0.002033684,0.0031650849,0.0001388798,-0.0035743855,-6.730035e-05,0.0020312143,-0.0036285436,0.00157106,-0.0035627356,0.0017684196
SDCBP,-0.001012792,0.008629918,0.0016625922,0.0055359765,0.0033046426,0.001698776,-0.0020988479,0.008930896,0.009487477,0.00089790084,-0.003491043,0.009605649,0.0009907566,-0.003246793,0.00017342501,0.008638142,-0.0031166475,0.009347387,0.0003698436,0.005811669,0.0054085813,-0.003808802,0.008685536,0.0002221761,-0.00013791678,0.0027865137,-0.0005951479,0.0095257,0.0007212527,0.006170204,-0.0014999862,-0.0033370198,-0.0045286934,-0.0011195963,0.0010969089,-0.000103666156,0.0038217444,-0.0010356613,-0.0013759853,0.0073392563,0.002759209,-0.003930417,0.00022486142,-0.005287286,-0.0026677982,0.00066462473,0.01328397,-0.00096659525,0.00021514515,0.0073106475,-0.0032705844,0.00593141,0.00029950292,-0.001668426,0.00050128397,0.0019922901,-0.0027601856,3.6204303e-05,-0.0024542997,0.007861262,-0.0018590994,-0.0005348966,0.0021151283,0.0029234497,0.008510246,0.0053847013,-0.0017712326,0.005381368,0.014114782,0.006165717,0.0012420657,0.014276727,0.0009345033,-0.0032004358,0.0050926395,-0.00091754575,0.0014662537,0.00822414
ASPH,-0.0024994342,0.008290553,-0.002262497,0.0082744295,-0.0045248466,0.006603425,-0.0017309579,0.0055393404,0.006425216,-0.0032027971,0.0029493691,0.0012078129,0.0025748769,-0.009229593,0.014137706,-0.023056237,0.017012294,0.004923366,0.013392056,0.033166762,0.008993701,0.0062127723,-0.0072557796,-0.009941974,-0.0016912697,-0.00906669,-0.0004416457,-0.0018858403,0.0073728403,0.0045495904,0.005279296,-0.010752093,-0.015848547,0.008048606,-0.011618216,0.0004895301,0.00921759,0.014748835,0.024229994,-0.006588553,0.019807018,0.0023608017,-0.00094131875,0.004671346,0.00465932,-0.012748926,-0.019533092,0.0036917499,-0.0007416949,-0.0026070157,-0.011759013,0.004087661,0.010966363,0.009667409,0.012303034,-0.0015390378,0.0040976363,-0.0018598734,0.0048855552,0.005379486,-0.0116397,0.010662931,0.008127797,0.0013495227,0.019753426,0.0018224973,0.00567516,0.005001394,0.026119675,-0.0002037142,0.008715093,-0.0047697867,-0.0024909673,-0.0066618305,-0.008051647,0.0076390347,0.021308042,0.00032831015
ADHFE1,-0.0018091706,0.00050738815,0.0021499486,0.00069907744,-0.0016305121,-0.00034095327,0.0006107682,0.0025421225,-1.1860958e-06,-0.002376528,0.0025809926,-0.0020444575,-0.0006888505,3.4630386e-05,0.0014741805,-0.0016449455,-0.0009839617,0.0010959597,-0.0010868041,0.00084947585,0.00081160426,0.0021569196,-0.0014441229,-0.0010269195,-0.00497681,0.0027964911,0.0003490057,0.0009795672,0.0007451354,-0.0014894118,-0.00010829078,-0.0038713864,0.0033457954,0.0022833783,-0.0027866284,-0.0030075938,-0.0024420097,0.004292543,-0.0007618649,0.0020882224,0.0054900213,-0.0008741667,0.0013015608,0.0009443153,0.004495781,0.00461772,0.0009526614,0.000648144,-0.0011357086,0.00034227496,0.0006500717,-0.00028848925,-0.001609524,0.0014851455,-0.00057891704,0.00060413824,-0.0008132804,0.00022763012,-0.003117975,0.0008111438,-0.0016441795,-0.0020092598,-0.0005752733,-0.0046258895,0.0014982974,2.021866e-05,0.004752385,-0.0014904635,-0.00051003706,-0.0018700096,0.0022488397,-0.0013299645,0.0025395195,0.00019014216,-0.00096390134,0.002644983,0.0002053972,-0.0027333666
